编号,标题,接收信箱,询问日期,回复日期,询问内容,回复内容,情感值
17750,给予外国人来华邀请确认函,深圳市人民政府外事办公室,2015.08.28,2015.08.31,"申请材料的营业执照部分，我们只有组织机构代码证可以吗？如果复印件上有“仅用于办理签证”的字样，也是可以的吗？
		","??? 我办于8月31日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1．您所关注的事情应该是申请外国人来深《邀请确认函》的有关事宜，您可以登录深圳市外办网站www.szfao.gov.cn了解；??? 2．企业申请《邀请确认函》需提供申请单位营业执照，正本或副本均可，验原件，收复印件。由于您所咨询的问题涉及到具体操作，为更方便您了解，您可以拔打咨询电话：82105982进行具体的业务咨询。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
		
		",0.010978208574157877
9039,外国人办理工作签证,深圳市人民政府外事办公室,2016.08.10,2016.08.11,"一名中国人03年获得了新西兰国籍，现在我司准备聘请他作为我们公司的执行官，负责公司运营，目前持旅游签证入境，如何办理工作签证。
		","??? 我办于8月10日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1．您所关注的新西兰工作类邀请确认函的事情应该是申请外国人来深《邀请确认函》的有关事宜，您可以登录深圳市外办网站http://www.szfao.gov.cn/zxbs/ygcgfg/wg/了解具体申办材料；??? 2．由于您所咨询的工作类邀请确认函问题涉及到具体操作，为更方便您了解，您可以拨打咨询电话：88125982进行具体的业务咨询。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
		
		",0.011816716932568694
20815,请问外教申请工签有没有年龄限制呢,深圳市人民政府外事办公室,2015.04.16,2015.04.16,"你好，想请问下外教申请工做签证有没有年龄的限制呢？
		","??? 我办于4月16日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1．您所关注的事情应该是申请外国人来深《邀请确认函》的有关事宜，您可以登录深圳市外办网站www.szfao.gov.cn了解；??? 2．外国人申请工作签证建议以６５岁以下为宜，为更方便您了解，您可以拔打咨询电话：82105982进行具体的业务咨询。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
		
		",0.011980737862688828
19907,办理亲属关系公证证明,深圳市人民政府外事办公室,2015.06.03,2015.06.04,"我需要办理亲属关系公证证明。是在外事办办理吗？只需要本人到场办理就行了吧？我要证明我和父母的证明，需要提供什么材料？
		","??? 我办于6月3日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1．您所关注的事情应该是亲属关系公证问题，不在市外办业务范围内，市外办仅代办领事认证，不做公证。建议您咨询深圳市公证处；??? 2．为更方便您了解，您可以拔打咨询电话：82105985进行具体的业务咨询。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
		
		",0.012464031037265122
23351,APCE卡进度查询,深圳市人民政府外事办公室,2014.10.15,2014.10.16,"您好，我想知道如何知道我的apce卡办理进度。也想知道什么时候可以拿到我的apce卡，我的资料是今年6月份进行审批的。谢谢！
		","??? 我办于10月15日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1．为更方便您了解，您可以拔打咨询电话： 82107658进行办卡进度咨询；??? 2．您所关注的事情应该是申请APEC商务旅行卡的有关事宜，由于涉及16个国家逐一签证问题，办理时间一般为6至9个月。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
",0.014274852647389369
24318,甘肃省驻深圳办事处,深圳市人民政府外事办公室,2014.05.29,2014.06.03,"深圳市有甘肃省驻深圳办事处吗？在什么地方？电话多少？
		","?? 我办于5月29日收到您所提交的咨询后，速向市有关部门了解情况，现正式答复如下： ?? 1.您所提的问题不属于我办业务范围，我办的主要职责是归口管理涉外和涉港澳事务； ?? 2.经向市直机关工委咨询，甘肃省政府在深圳设有办事处，具体地址：福田区竹子林博园商务大厦906房或918房。联系电话：82546061、82546090。 ?? 以上情况特此告知。
",0.0145194738079083
9041,关于为土耳其客人申请来华邀请函事宜,深圳市人民政府外事办公室,2016.08.09,2016.08.11,"你好， 请问下，要为土耳其客人申请来中国（商务签证）的邀请函，需要提供些什么文件资料？ 谢谢。 
		","??? 我办于8月9日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1．您所关注的土耳其客人邀请函的事情应该是申请外国人来深《邀请确认函》的有关事宜，您可以登录深圳市外办网站http://www.szfao.gov.cn/zxbs/ygcgfg/wg/了解具体申办材料；??? 2．由于您所咨询的土耳其客人邀请函问题涉及到具体操作，为更方便您了解，您可以拨打咨询电话：88125982进行具体的业务咨询。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
		
		",0.014564608650387778
5053,亲属关系公证认证,深圳市人民政府外事办公室,2016.12.15,2016.12.16,"你好 我想要办理奥地利的探亲签证 请问亲属关系公证完之后来你这里做认证 需要带什么材料？请问办理认证需要多长时间？谢谢！
		","??? 我办于12月15日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1.深圳外办可受理代办由深圳市范围内公证处出具的公证书的认证服务；??? 2.如您需办理奥地利的认证，申请人可直接到我办领事认证受理点递交材料，具体材料如下：??? （1）《涉外公证书》原件；??? （2）《送认证介绍信》1份；??? （3）《申办领事认证函》1份；??? （4）申请人的护照复印件。??? 注：（1）（2）（3）文书由市司法部门公证处出具并密封??? 3.办理认证前，请先向文书使用方（比如使领馆或签证中心或旅行社）确认需要办理的认证类别是单认证（外交部认证）还是双认证（外交部和奥地利使馆认证）。如您需办理奥地利单认证，一般需1-2周（以外交部寄回为准）；如您需办理奥地利双认证，一般需一个月左右（以使馆的最终认证时间为准）；??? 4.我办领事认证受理点对外办公时间：周一至周五 上午9:00-12:00，下午14:00-17:45（国家法定工作日）；??? 5.受理地点：广东省深圳市福田区福中三路市民广场B区负一楼（靠近市民中心地铁站C出口）；??? 6．为更方便您了解，您可以拔打咨询电话：88120330进行具体的业务咨询。谢谢您对我办工作的支持和理解，以上情况特此告知。
		
		",0.014603400522041787
18357,外国人来华《邀请确认函》,深圳市人民政府外事办公室,2015.08.06,2015.08.07,"你好美国国籍人士想去深圳工作。在申请“外国人来华《邀请确认函》”时，是否可以申请到美国以外的中国使领馆办理“Z”签证（工作签证），如韩国或香港。 
		","??? 我办于8月6日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1.您所关注的事情应该是申请外国人来深《邀请确认函》的有关事宜，您可以登录深圳市外办网站www.szfao.gov.cn了解；??? 2.受邀外国人办理签证地点一般为国籍国，在非国籍国办理签证者须提供其所在国官方发放有效的身份证、居留证或工作签证三者其中之一的复印件（香港或澳门证件须验原件）。为更方便您了解，您可以拔打咨询电话：82105982进行具体的业务咨询。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
		
		",0.016128898239958778
4241,申请外国人来深《邀请确认函》,深圳市人民政府外事办公室,2017.02.06,2017.02.07,"申请外国人来深《邀请确认函》内容错误，无法修改。
		","??? 我办于2月6日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1.您所关注的邀请确认函的事情应该是申请外国人来深《邀请确认函》的有关事宜，您可以登录深圳市外办网站http://www.szfao.gov.cn/zxbs/ygcgfg/wg/下载最新申请外国人来深《邀请确认函》办理指南（2016年4月14日更新）了解具体申办材料；??? 2.根据我办与您电话沟通，了解到您的问题是填写《邀请外国人来深审批表》上外籍人员性别信息错误无法修改，此错误内容可经您到我办窗口递交申办材料后，由我办协助更改；??? 3.由于您所咨询的邀请确认函问题涉及到具体操作，为更方便您了解，您可以拨打咨询电话：88125982进行具体的业务咨询。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
		
		",0.018352693695551703
